item_id,barcode,name,pack_size,retail_price,tp_price,cost_price,quantity,rack_location,company_name,generic_name,category_name
5221,5221,2BLINK EYE DROP,1,517.5,450.0,450.0,0,,,,DROPS
4586,4586,2SUM 1G INJ,1,469.34,408.12,408.12,3,,,,INJECTION
4587,4587,2SUM 250MG INJ,1,0.0,0.0,0.0,0,,,,INJECTION
4589,4589,2SUM 2G INJ,1,570.95,496.48,496.48,1,,,,INJECTION
4588,4588,2SUM 500MG INJ,1,285.14,247.95,247.95,0,,,,INJECTION
3381,3381,A CLOX 500MG INJ,1,16.1,14.0,14.0,0,,,,INJECTION
5128,5128,A MIL 1200G,1,601.71,523.23,523.23,0,,,,OTHER
3106,3106,A VID 200MG TAB,1,27.6,24.0,24.0,0,,,,TABLET
5309,5309,AAFAQEE POWDER,1,69.0,60.0,60.0,0,,,,SACHET
3392,3392,ABIFIX 100MG SYP,1,59.8,52.0,52.0,0,,,,SYRUP
2595,2595,ABIFIX 400MG TAB,1,97.75,85.0,85.0,0,,,,TABLET
4562,4562,ACABEL 8MG TAB,1,228.79,198.95,198.95,0,,,,TABLET
2605,2605,ACCU CHEK INSTANT METER,1,1610.0,1400.0,1400.0,0,,,,OTHER
2926,2926,ACEBEX CAP,1,367.54,319.6,319.6,2,,,,CAPSULE
3017,3017,ACENAC 100MG TAB,1,521.49,453.47,453.47,1,,,,TABLET
5029,5029,ACHFEN 100MG TAB,1,6.13,5.33,5.33,3,,,,TABLET
5286,5286,ACIGO 240ML SYP,1,92.0,80.0,80.0,10,,,,SYRUP
3886,3886,ACITRAL 120ML SYP,1,28.75,25.0,25.0,0,,,,SYRUP
5010,5010,ACNE TREAT CREAM,1,195.5,170.0,170.0,1,,,,CREAM
2951,2951,ACRIFLAVIN 25G OINTMENT,1,28.75,25.0,25.0,0,,,,CREAM
4681,4681,ACSOLVE 1% LOTION,1,0.0,0.0,0.0,0,,,,CREAM
3601,3601,ACTIFAR CAP,1,54.05,47.0,47.0,0,,,,CAPSULE
1677,1677,ACTIM 5MG TAB,1,69.0,60.0,60.0,0,,,,TABLET
4163,4163,ACYLEX 400MG TAB,1,574.0,499.13,499.13,0,,,,TABLET
4162,4162,ACYLEX 5GM OINT,1,192.16,167.1,167.1,0,,,,CREAM
4085,4085,AD-CAL TAB,1,92.0,80.0,80.0,0,,,,TABLET
2596,2596,ADICOVIL INJ 1X100,1,4.02,3.5,3.5,0,,,,INJECTION
4524,4524,ADMIRA 15ML SYP,1,247.25,215.0,215.0,0,,,,SYRUP
2787,2787,ADOXIME 250MG INJ,1,30.47,26.5,26.5,0,,,,INJECTION
4682,4682,ADRANCE-M,1,0.0,0.0,0.0,0,,,,OTHER
5382,5382,AEROHALER,1,345.0,300.0,300.0,3,,,,OTHER
3554,3554,AFFIF INFUGEN,1,74.75,65.0,65.0,0,,,,OTHER
4433,4433,AFIXIM 100MG SYP,1,109.25,95.0,95.0,2,,,,SYRUP
4910,4910,AKLOGESIC 75MG INJ,1,6.21,5.4,5.4,2149,,,,INJECTION
3369,3369,AKSOCAM INJ,1,44.27,38.5,38.5,0,,,,INJECTION
4998,4998,AKTALIN ORAL GEL,1,74.75,65.0,65.0,0,,,,CREAM
3669,3669,ALBA 200MG TAB,1,16.1,14.0,14.0,0,,,,TABLET
3431,3431,ALBACT 200MG TAB,1,0.0,0.0,0.0,0,,,,TABLET
3658,3658,ALBENZA SYP,1,39.1,34.0,34.0,50,,,,SYRUP
4158,4158,ALBON 60ML SYP,1,0.0,0.0,0.0,0,,,,SYRUP
3745,3745,ALBONE 120ML SYP,1,32.2,28.0,28.0,0,,,,SYRUP
3150,3150,ALBOQUIN 500MG TAB,1,48.3,42.0,42.0,0,,,,TABLET
4401,4401,ALBUMIN TEST,1,57.5,50.0,50.0,0,,,,OTHER
4622,4622,ALCOHOL PADS,1,253.0,220.0,220.0,0,,,,OTHER
3726,3726,ALCON 150MG CAP,1,23.0,20.0,20.0,0,,,,CAPSULE
3767,3767,ALDICO 120ML SYP,1,34.5,30.0,30.0,0,,,,SYRUP
5028,5028,ALDIGESIC 100MG TAB,1,92.0,80.0,80.0,6,,,,TABLET
4558,4558,ALDOMET  TAB,1,152.15,132.3,132.3,7,,,,TABLET
3387,3387,ALDRON INJ,1,172.5,150.0,150.0,0,,,,INJECTION
3614,3614,ALERGIFEN INJ,1,4.14,3.6,3.6,0,,,,INJECTION
3074,3074,ALIPRO 250MG TAB,1,40.25,35.0,35.0,0,,,,TABLET
3073,3073,ALIPRO 500MG TAB,1,54.05,47.0,47.0,0,,,,TABLET
4417,4417,ALKALINE KET,1,0.0,0.0,0.0,0,,,,OTHER
3667,3667,ALLERGON 120ML SYP,1,51.75,45.0,45.0,22,,,,SYRUP
3809,3809,ALLERMINE TAB,1,10.35,9.0,9.0,0,,,,TABLET
3576,3576,ALLOS TAB,1,31.05,27.0,27.0,0,,,,TABLET
3936,3936,ALMONT 10MG TAB,1,59.8,52.0,52.0,0,,,,TABLET
4090,4090,ALPAZOLAM 0.5MG TAB,1,39.1,34.0,34.0,0,,,,TABLET
3741,3741,ALPOFOZ 0.5MG TAB,1,37.18,32.33,32.33,0,,,,TABLET
3688,3688,ALPRAZOLE 40MG CAP,1,63.25,55.0,55.0,0,,,,CAPSULE
3883,3883,ALSIGOR 120ML SYP,1,48.3,42.0,42.0,0,,,,SYRUP
4457,4457,ALTIN-MET TAB,1,342.12,297.5,297.5,0,,,,TABLET
3113,3113,ALZEX TAB,1,8.62,7.5,7.5,0,,,,TABLET
5417,5417,AMAXILL 500MG CAP,1,109.25,95.0,95.0,152,,,,CAPSULE
3926,3926,AMCLAV 156.25MG/5ML SYP,1,163.56,142.23,142.23,42,,,,SYRUP
3927,3927,AMCLAV DS 312.5MG/5ML SYP,1,255.53,222.2,222.2,33,,,,SYRUP
2725,2725,AMCORIDE 120ML SYP,1,0.0,0.0,0.0,0,,,,SYRUP
4331,4331,AMCYNO INJ,1,241.5,210.0,210.0,0,,,,INJECTION
3586,3586,AME VIL INJ,1,3.68,3.2,3.2,0,,,,INJECTION
3963,3963,AMEFENEC INJ 1X100,1,5.29,4.6,4.6,0,,,,INJECTION
2635,2635,AMESOL COUGH 120ML SYP,1,23.0,20.0,20.0,0,,,,SYRUP
490,490,AMFAST 125MG SYP,1,59.8,52.0,52.0,0,,,,SYRUP
4050,4050,AMFAST 250MG CAP,1,48.3,42.0,42.0,0,,,,CAPSULE
4040,4040,AMFAST 500MG CAP,1,75.9,66.0,66.0,0,,,,CAPSULE
4552,4552,AMGYDEX OINT,1,229.91,199.92,199.92,0,,,,CREAM
4313,4313,AMINOPHYLLIN INJ,1,20.7,18.0,18.0,0,,,,INJECTION
4290,4290,AMINOVEL 600INJ,1,805.0,700.0,700.0,0,,,,INJECTION
2739,2739,AMLOZAN 5MG TAB,1,18.4,16.0,16.0,0,,,,TABLET
2904,2904,AMOCOFF 120ML SYP,1,32.2,28.0,28.0,0,,,,SYRUP
3192,3192,AMONIA SOLUTION LARG,1,17.82,15.5,15.5,0,,,,OTHER
2251,2251,AMOXICAP 125MG SYP,1,72.45,63.0,63.0,0,,,,CAPSULE
2252,2252,AMOXICAP 250MG SYP,1,106.95,93.0,93.0,0,,,,CAPSULE
4412,4412,AMOXICILLIN 250MG SYP,1,105.8,92.0,92.0,0,,,,SYRUP
4438,4438,AMOXILITE 500MG CAP,1,109.25,95.0,95.0,0,,,,CAPSULE
4369,4369,AMOXIMED 500MG CAP,1,105.8,92.0,92.0,0,,,,CAPSULE
5374,5374,AMOXIPEN 250MG CAP,1,74.75,65.0,65.0,20,,,,CAPSULE
629,629,AMOXIPEN 250MG SYP,1,0.0,0.0,0.0,0,,,,SYRUP
3825,3825,AMPICILLIN 125MG SYP,1,5.75,5.0,5.0,0,,,,SYRUP
4360,4360,AMPICLOX 125MG SYP,1,0.0,0.0,0.0,0,,,,SYRUP
4185,4185,AMSOFEN 50MG TAB,1,50.6,44.0,44.0,0,,,,TABLET
4172,4172,AMSOZINE 10MG TAB,1,27.6,24.0,24.0,0,,,,TABLET
4152,4152,AMSOZINE 60ML SYP,1,32.2,28.0,28.0,0,,,,SYRUP
4199,4199,AMYCIN 500MG TAB,1,149.5,130.0,130.0,0,,,,TABLET
469,469,AMZEE 3MG TAB,1,80.5,70.0,70.0,0,,,,TABLET
4089,4089,ANAFORTAN PLUS INJ,1,90.01,78.27,78.27,0,,,,INJECTION
6,6,ANAFORTAN PLUS TAB,1,278.59,242.25,242.25,1,,,,TABLET
5171,5171,ANAROB 100ML INF,1,66.7,58.0,58.0,0,,,,OTHER
3551,3551,ANATAC INJ,1,9.2,8.0,8.0,0,,,,INJECTION
4076,4076,ANDINOLE TAB,1,100.67,87.54,87.54,0,,,,TABLET
5363,5363,ANGEE SPRAY,1,103.5,90.0,90.0,0,,,,INHALER
2736,2736,ANKLE SUPPORTS AR,1,74.75,65.0,65.0,0,,,,SUPPOSITORY
503,503,ANKLE SUPPORTS CHINA,1,82.8,72.0,72.0,2,,,,SUPPOSITORY
3836,3836,ANPRA 0.5MG TAB,1,256.19,222.77,222.77,0,,,,TABLET
5343,5343,ANTACID 240ML SYP,1,74.75,65.0,65.0,34,,,,SYRUP
5357,5357,ANTACID 240ML SYP,1,0.0,0.0,0.0,0,,,,SYRUP
751,751,ANTIVIL INJ,1,0.0,0.0,0.0,0,,,,INJECTION
707,707,ANTRA 20MG CAP,1,34.5,30.0,30.0,0,,,,CAPSULE
3313,3313,ANXOLITE 3MG TAB,1,83.95,73.0,73.0,0,,,,TABLET
3377,3377,ANXOTEN 0.5MG TAB,1,40.25,35.0,35.0,0,,,,TABLET
5066,5066,ANZI PLUS SPARY,1,103.5,90.0,90.0,0,,,,OTHER
2602,2602,APEMOR SYP,1,0.0,0.0,0.0,0,,,,SYRUP
4456,4456,APPRID 3MG TAB,1,182.46,158.66,158.66,3,,,,TABLET
3607,3607,ARAAM SR 100MG TAB,1,34.5,30.0,30.0,0,,,,TABLET
3556,3556,ARBIPROFEN 100MG TAB,1,247.25,215.0,215.0,0,,,,TABLET
2876,2876,ARCOFEN SYP,1,29.9,26.0,26.0,0,,,,SYRUP
2566,2566,ARELIC-F ACID,1,34.5,30.0,30.0,0,,,,OTHER
2961,2961,AREX 10MG TAB,1,14.95,13.0,13.0,0,,,,TABLET
4489,4489,ARIA TAB,1,38.33,33.33,33.33,0,,,,TABLET
2908,2908,ARIFLOX 200MG TAB,1,28.75,25.0,25.0,0,,,,TABLET
3345,3345,ARISAT INJ,1,5.52,4.8,4.8,0,,,,INJECTION
4048,4048,ARNAX 0.5MG TAB,1,112.7,98.0,98.0,0,,,,TABLET
4404,4404,ARNIL-P TAB,1,44.59,38.77,38.77,0,,,,TABLET
5315,5315,ARSHOGEST 50MG TAB,1,109.25,95.0,95.0,4,,,,TABLET
3902,3902,ARSOMET 10MG TAB,1,37.95,33.0,33.0,0,,,,TABLET
3464,3464,ARSOPLAST,1,1.26,1.1,1.1,121,,,,OTHER
4883,4883,ARTECXIN 20/120MG TAB,1,280.02,243.5,243.5,0,,,,TABLET
4043,4043,ARTHO-X CAP,1,48.64,42.3,42.3,0,,,,CAPSULE
3172,3172,ARTHOCAM 10MG CAP,1,40.25,35.0,35.0,0,,,,CAPSULE
3132,3132,ARTIFEN 50MG TAB,1,75.34,65.51,65.51,0,,,,TABLET
3159,3159,ARTIN DS 80/480 TAB,1,103.5,90.0,90.0,0,,,,TABLET
3157,3157,ARTINE 20/120 TAB,1,103.5,90.0,90.0,0,,,,TABLET
3158,3158,ARTINE 40/240 TAB,1,103.5,90.0,90.0,0,,,,TABLET
4483,4483,ARTINIL K 50MG TAB,1,51.75,45.0,45.0,0,,,,TABLET
4665,4665,ARTISUGE 60MG INJ,1,154.48,134.33,134.33,0,,,,INJECTION
4663,4663,ARTISURGE 120MG INJ,1,257.43,223.85,223.85,0,,,,INJECTION
3942,3942,ARTISURGE 30MG INJ,1,92.69,80.6,80.6,0,,,,INJECTION
3124,3124,ASCARD PLUS TAB,1,255.02,221.76,221.76,2,,,,TABLET
5261,5261,ASCO-C SACHTES,1,19.85,17.26,17.26,37,,,,SACHET
3490,3490,ASFEN 60ML SYP,1,39.11,34.01,34.01,0,,,,SYRUP
3594,3594,ASFEN TAB,1,55.84,48.56,48.56,0,,,,TABLET
3473,3473,ASMACAINE ING,1,12.07,10.5,10.5,0,,,,OTHER
3520,3520,ASOMIDE INJ AMAN,1,6.09,5.3,5.3,133,,,,INJECTION
4662,4662,ASPERFIN 60ML SYP,1,62.1,54.0,54.0,0,,,,SYRUP
4343,4343,ASTEL SACHET,1,6.98,6.07,6.07,0,,,,SACHET
3123,3123,ASTHLU SATH,1,6.9,6.0,6.0,0,,,,OTHER
3476,3476,ATAREX 10MG TAB,1,67.63,58.81,58.81,0,,,,TABLET
4683,4683,ATCOMID 100MG TAB,1,0.0,0.0,0.0,0,,,,TABLET
4684,4684,ATCOMID 50MG TAB,1,0.0,0.0,0.0,0,,,,TABLET
4021,4021,ATEM SOLUTION,1,154.33,134.2,134.2,10,,,,OTHER
4100,4100,ATHOFIX 250MG TAB,1,132.25,115.0,115.0,0,,,,TABLET
2982,2982,ATIVAN 1MG TAB,1,0.0,0.0,0.0,0,,,,TABLET
2981,2981,ATIVAN 2MG TAB,1,0.0,0.0,0.0,0,,,,TABLET
2646,2646,ATOM SUGER MACHION,1,1150.0,1000.0,1000.0,0,,,,OTHER
3771,3771,AVAZIN 10MG TAB,1,10.35,9.0,9.0,0,,,,TABLET
3814,3814,AVEN D3 INJ,1,23.0,20.0,20.0,0,,,,INJECTION
4282,4282,AVETRON 1GM INJ,1,103.5,90.0,90.0,0,,,,INJECTION
4854,4854,AVETRON 250MG INJ,1,63.25,55.0,55.0,0,,,,INJECTION
4855,4855,AVETRON 500MG TAB,1,74.75,65.0,65.0,0,,,,TABLET
3214,3214,AVIL 60ML SYP,1,112.7,98.0,98.0,0,,,,SYRUP
713,713,AVINZA 20MG CAP,1,0.0,0.0,0.0,0,,,,CAPSULE
4774,4774,AWAFOL TAB,1,126.5,110.0,110.0,18,,,,TABLET
4884,4884,AWASCAB SOAP,1,117.3,102.0,102.0,0,,,,OTHER
2604,2604,AWATROX 1 GM INJ,1,0.0,0.0,0.0,0,,,,INJECTION
4114,4114,AWZI 250MG CAP,1,111.23,96.72,96.72,0,,,,CAPSULE
4435,4435,AYANOMOX 400MG CAP,1,241.5,210.0,210.0,6,,,,CAPSULE
1997,1997,AZELIDE 250MG TAB,1,80.5,70.0,70.0,0,,,,TABLET
4214,4214,AZI-DEW 500MG TAB,1,166.75,145.0,145.0,0,,,,TABLET
4106,4106,AZI-ONCE 250MG CAP,1,109.25,95.0,95.0,0,,,,CAPSULE
5038,5038,AZIA 250MG TAB,1,138.0,120.0,120.0,0,,,,TABLET
5071,5071,AZICAP 250MG CAP,1,135.7,118.0,118.0,0,,,,CAPSULE
3436,3436,AZIDOL TAB,1,12.07,10.5,10.5,0,,,,TABLET
3832,3832,AZIGAR 120ML SYP,1,2.3,2.0,2.0,0,,,,SYRUP
608,608,AZINOL TAB,1,0.0,0.0,0.0,0,,,,TABLET
4196,4196,AZINYTH 500MG TAB,1,155.25,135.0,135.0,0,,,,TABLET
4145,4145,AZIPOS 250MG TAB,1,241.5,210.0,210.0,0,,,,TABLET
4144,4144,AZIPOS 500MG TAB,1,186.3,162.0,162.0,0,,,,TABLET
3893,3893,AZITHROLIDE 250MG TAB,1,97.75,85.0,85.0,0,,,,TABLET
4018,4018,AZIZAN 250MG TAB,1,149.5,130.0,130.0,0,,,,TABLET
3562,3562,AZOHYDRAT 250MG CAP,1,103.5,90.0,90.0,0,,,,CAPSULE
3816,3816,AZOMER 200MG SYP,1,55.2,48.0,48.0,0,,,,SYRUP
4857,4857,AZROCIN 250 CAP,1,131.1,114.0,114.0,0,,,,CAPSULE
3820,3820,B 12 INJ,1,5.75,5.0,5.0,130,,,,INJECTION
4352,4352,B 12 INJ 1X100,1,5.75,5.0,5.0,0,,,,INJECTION
3872,3872,B COMPLEX 120ML SYP,1,39.1,34.0,34.0,0,,,,SYRUP
3129,3129,B.COMPLEX INJ,1,167.9,146.0,146.0,0,,,,INJECTION
3964,3964,BACIP 100ML INF,1,114.33,99.42,99.42,0,,,,OTHER
3257,3257,BACIP 250MG TAB,1,110.64,96.21,96.21,0,,,,TABLET
3867,3867,BACTIL 500MG TAB,1,161.0,140.0,140.0,0,,,,TABLET
5063,5063,BAKTRON 4ML INJ,1,35.65,31.0,31.0,33,,,,INJECTION
2831,2831,BALL ROK OIL,1,138.0,120.0,120.0,0,,,,OTHER
5291,5291,BALLPEN BLUE,1,19.55,17.0,17.0,10,,,,OTHER
2785,2785,BANDAGE CARFT 7.5CMX4M,1,172.5,150.0,150.0,0,,,,OTHER
3413,3413,BANDAGE HOSPITEX 15X3CM,1,230.0,200.0,200.0,0,,,,OTHER
2786,2786,BANDAGE KOHIOOR 5CM X 3M,1,138.0,120.0,120.0,0,,,,OTHER
3005,3005,BANDAGES 5CMX3M ASHRAF,1,101.2,88.0,88.0,0,,,,OTHER
3357,3357,BANDAGES HOSPITEX 10CMX3M,1,143.75,125.0,125.0,0,,,,OTHER
3355,3355,BANDAGES HOSPITEX 5CMX3M,1,115.0,100.0,100.0,0,,,,OTHER
3356,3356,BANDAGES HOSPITEX 7.5CMX3M,1,112.7,98.0,98.0,0,,,,OTHER
4680,4680,BARBI 30MG TAB,1,76.66,66.66,66.66,0,,,,TABLET
3441,3441,BARID CREAM,1,115.0,100.0,100.0,0,,,,CREAM
3507,3507,BAXTEROL 60ML SYP,1,28.75,25.0,25.0,0,,,,SYRUP
5278,5278,BAZURI 800ML MARHABA,1,416.87,362.5,362.5,1,,,,OTHER
4038,4038,BECEFOL TAB,1,158.87,138.15,138.15,0,,,,TABLET
2543,2543,BECKON CREAM,1,322.0,280.0,280.0,0,,,,CREAM
4207,4207,BECOMIN 500MCG TAB,1,115.0,100.0,100.0,0,,,,TABLET
2963,2963,BECYNIC CREAM,1,0.0,0.0,0.0,0,,,,CREAM
3637,3637,BEFENIC-DS TAB,1,21.91,19.05,19.05,0,,,,TABLET
2368,2368,BEJEETAL-T INJ,1,69.0,60.0,60.0,0,,,,INJECTION
5100,5100,BEMIN 500MCG TAB,1,12.65,11.0,11.0,0,,,,TABLET
3865,3865,BENDASET 10ML SYP,1,46.0,40.0,40.0,14,,,,SYRUP
3515,3515,BENDASET TAB,1,29.9,26.0,26.0,16,,,,TABLET
3051,3051,BENDAZOL SYP,1,42.77,37.19,37.19,0,,,,SYRUP
3423,3423,BENTOS-F TAB,1,46.0,40.0,40.0,0,,,,TABLET
3052,3052,BENZARIN 240ML ORAL,1,146.26,127.18,127.18,0,,,,OTHER
3067,3067,BENZIRIN 120ML SYP,1,65.42,56.89,56.89,0,,,,SYRUP
5217,5217,BENZOCARE 50ML SPRAY,1,445.15,387.09,387.09,0,,,,INHALER
3739,3739,BENZYL BENZOATE 60ML,1,41.4,36.0,36.0,0,,,,OTHER
3328,3328,BEPRONATE 15G CREAM,1,39.1,34.0,34.0,0,,,,CREAM
5379,5379,BERG CREAM,1,201.25,175.0,175.0,0,,,,CREAM
3231,3231,BERG PODER,1,132.25,115.0,115.0,58,,,,OTHER
5229,5229,BESMEN 10MG TAB,1,97.75,85.0,85.0,0,,,,TABLET
5228,5228,BESMEN 60ML SYP,1,126.5,110.0,110.0,0,,,,SYRUP
4366,4366,BETA C CREAM,1,73.6,64.0,64.0,6,,,,CREAM
4367,4367,BETA WISE G CREAM,1,63.25,55.0,55.0,0,,,,CREAM
4004,4004,BETACEF 20MG TAB,1,63.25,55.0,55.0,0,,,,TABLET
773,773,BETADERM 15G CREAM,1,51.23,44.55,44.55,0,,,,CREAM
774,774,BETADERM 15G OINT,1,51.23,44.55,44.55,0,,,,CREAM
775,775,BETADERM LOTION,1,147.51,128.27,128.27,3,,,,CREAM
4612,4612,BETADERM N OINT,1,87.54,76.12,76.12,1,,,,CREAM
4497,4497,BETADERM NM CREAM,1,131.56,114.4,114.4,0,,,,CREAM
771,771,BETADERM-N 15G CREAM,1,87.54,76.12,76.12,2,,,,CREAM
4872,4872,BETAMISOL-N DROPS,1,28.75,25.0,25.0,0,,,,DROPS
3327,3327,BETAMYCIN 15GM CREAM,1,0.0,0.0,0.0,0,,,,CREAM
5415,5415,BETARULZ-G CREAM,1,71.3,62.0,62.0,37,,,,CREAM
777,777,BETASALIC LOTION,1,118.82,103.32,103.32,0,,,,CREAM
4161,4161,BETASALIC OINT,1,112.41,97.75,97.75,0,,,,CREAM
2726,2726,BF 2 MILK,1,3171.12,2757.5,2757.5,0,,,,OTHER
2597,2597,BF-1 400GM,1,2951.01,2566.1,2566.1,0,,,,OTHER
5034,5034,BIFORGE 5/160MG TAB,1,480.24,417.6,417.6,0,,,,TABLET
2558,2558,BIG ORANG,1,27.6,24.0,24.0,0,,,,OTHER
4400,4400,BILIRUBIN TEST,1,57.5,50.0,50.0,0,,,,OTHER
4416,4416,BILLRUBIN KET,1,4082.5,3550.0,3550.0,1,,,,OTHER
4874,4874,BINICET 240ML SYP,1,103.5,90.0,90.0,0,,,,SYRUP
3122,3122,BIO CRAN SAC,1,46.0,40.0,40.0,0,,,,OTHER
3512,3512,BIOCIP 500MG TAB,1,112.7,98.0,98.0,0,,,,TABLET
5140,5140,BIOFOLAD 120ML SYP,1,80.5,70.0,70.0,0,,,,SYRUP
4868,4868,BIOFOLD 240ML SYP,1,161.0,140.0,140.0,0,,,,SYRUP
2709,2709,BIOGLOBIN 120ML SYP,1,235.75,205.0,205.0,0,,,,SYRUP
4540,4540,BIOSTAT EYE DROP,1,56.74,49.34,49.34,0,,,,DROPS
4847,4847,BIOTIN TAB,1,609.5,530.0,530.0,0,,,,TABLET
4008,4008,BIOTONE 240ML SYP,1,51.75,45.0,45.0,0,,,,SYRUP
3755,3755,BIOTROXONE 1GM INJ,1,70.72,61.5,61.5,0,,,,INJECTION
3756,3756,BIOTROXONE 250MG INJ,1,36.8,32.0,32.0,0,,,,INJECTION
745,745,BISLERI-S INJ,1,406.33,353.33,353.33,6,,,,INJECTION
2376,2376,BISMOL SYP,1,145.15,126.22,126.22,12,,,,SYRUP
5305,5305,BLACK COBRA COIL,1,103.5,90.0,90.0,1,,,,OTHER
5304,5304,BLACK COBRA STICK,1,98.9,86.0,86.0,1,,,,OTHER
507,507,BLADE HANDLE 3,1,47.15,41.0,41.0,0,,,,OTHER
508,508,BLADE HANDLE 4,1,92.0,80.0,80.0,0,,,,OTHER
3007,3007,BLADER,1,379.5,330.0,330.0,1,,,,OTHER
2464,2464,BLOKIUM 100MG TAB,1,0.0,0.0,0.0,0,,,,TABLET
1153,1153,BLOKIUM 50MG TAB,1,115.0,100.0,100.0,0,,,,TABLET
1783,1783,BLOMOX 500MG CAP,1,44.85,39.0,39.0,0,,,,CAPSULE
3851,3851,BLOOD BAG 500ML,1,356.5,310.0,310.0,0,,,,OTHER
4102,4102,BLOOD BAG SET,1,86.25,75.0,75.0,4,,,,OTHER
4630,4630,BLOOD GROUP TEST,1,0.0,0.0,0.0,0,,,,OTHER
4391,4391,BLOOD LANCETS,1,1.72,1.5,1.5,0,,,,OTHER
4426,4426,BLUE TEPS,1,4.02,3.5,3.5,620,,,,OTHER
4801,4801,BOAN ZEE CAP,1,151.8,132.0,132.0,0,,,,CAPSULE
3485,3485,BOAN-D3 SOFT GEL.BLU,1,163.3,142.0,142.0,13,,,,CREAM
3484,3484,BOAN-E TAB,1,178.25,155.0,155.0,2,,,,TABLET
3186,3186,BODY UP CAP,1,40.25,35.0,35.0,0,,,,CAPSULE
5147,5147,BODYCARE SOAP,1,97.75,85.0,85.0,0,,,,OTHER
3888,3888,BOFALGAN 100ML INF,1,117.27,101.97,101.97,0,,,,OTHER
5403,5403,BONA PAPA SMALL,1,23.0,20.0,20.0,50,,,,OTHER
5200,5200,BONAPAPA 2 S-40,1,24.44,21.25,21.25,2,,,,OTHER
5201,5201,BONAPAPA 3 M-36,1,29.7,25.83,25.83,15,,,,OTHER
4710,4710,BONE ZEE TAB,1,115.0,100.0,100.0,0,,,,TABLET
3438,3438,BONE-Z CAP,1,74.75,65.0,65.0,0,,,,CAPSULE
4990,4990,BONWIN-D CAP,1,69.0,60.0,60.0,0,,,,CAPSULE
4342,4342,BOSHOFEN 100ML INF,1,178.49,155.21,155.21,0,,,,OTHER
4025,4025,BP CUP,1,368.0,320.0,320.0,0,,,,OTHER
558,558,BP PUMP CHINA MEDICARE,1,322.0,280.0,280.0,1,,,,OTHER
3358,3358,BP SET ANEROID,1,1667.5,1450.0,1450.0,0,,,,OTHER
2502,2502,BP SET BELIEVIA,1,1782.5,1550.0,1550.0,1,,,,OTHER
5328,5328,BP SET BELT (DIGITAL),1,690.0,600.0,600.0,0,,,,OTHER
2397,2397,BP SET BOKANG,1,632.5,550.0,550.0,0,,,,OTHER
2656,2656,BP SET CHECK,1,862.5,750.0,750.0,0,,,,OTHER
3004,3004,BP SET MASTER,1,1840.0,1600.0,1600.0,0,,,,OTHER
556,556,BP SET SENIOR,1,1207.5,1050.0,1050.0,0,,,,OTHER
4243,4243,BREAST PUMP BABY,1,115.0,100.0,100.0,0,,,,OTHER
3015,3015,BREEKY TAB,1,198.5,172.61,172.61,7,,,,TABLET
3934,3934,BREXIN TAB,1,296.7,258.0,258.0,0,,,,TABLET
5007,5007,BRIL D3 INJ,1,29.9,26.0,26.0,0,,,,INJECTION
4602,4602,BRISCEF 400MG CAP,1,218.5,190.0,190.0,0,,,,CAPSULE
3827,3827,BRITANYL 60ML SYP,1,93.95,81.7,81.7,12,,,,SYRUP
3337,3337,BROMEFOZ-3MG TAB,1,80.5,70.0,70.0,0,,,,TABLET
2051,2051,BROMOTA 3MG TAB,1,86.25,75.0,75.0,0,,,,TABLET
2373,2373,BRONCHAL SYP,1,87.28,75.9,75.9,0,,,,SYRUP
4380,4380,BRONKAL 60ML SYP,1,72.79,63.3,63.3,12,,,,SYRUP
4423,4423,BRUCELLA KET,1,0.0,0.0,0.0,0,,,,OTHER
4408,4408,BRUCELLA KIT,1,2645.0,2300.0,2300.0,1,,,,OTHER
4410,4410,BRUCELLA TEST,1,27.02,23.5,23.5,0,,,,OTHER
3221,3221,BRUFED 90ML SYP,1,49.45,43.0,43.0,0,,,,SYRUP
4749,4749,BRUFEN CREAM,1,101.15,87.96,87.96,0,,,,CREAM
5207,5207,BRZOLE 100ML INFUSION,1,54.05,47.0,47.0,60,,,,INJECTION
3853,3853,BUPHAIN INJ,1,47.72,41.5,41.5,0,,,,INJECTION
4625,4625,BURAID CREAM,1,69.0,60.0,60.0,0,,,,CREAM
3598,3598,BURNAZIN CREAM,1,41.4,36.0,36.0,0,,,,CREAM
759,759,BUTAMIN SYP,1,0.0,0.0,0.0,0,,,,SYRUP
3446,3446,BYLAX 5MG TAB,1,97.75,85.0,85.0,0,,,,TABLET
3555,3555,BYTEC 10MG TAB,1,16.1,14.0,14.0,119,,,,TABLET
1721,1721,C PAC 250MG TAB,1,48.3,42.0,42.0,0,,,,TABLET
3420,3420,C PAC 500MG TAB,1,105.8,92.0,92.0,0,,,,TABLET
4577,4577,C SPAN 400MG CAP,1,212.75,185.0,185.0,0,,,,CAPSULE
3651,3651,C-TARX 1GM INJ,1,97.75,85.0,85.0,0,,,,INJECTION
3625,3625,C-TARX 250MG INJ,1,51.75,45.0,45.0,0,,,,INJECTION
3650,3650,C-TARX 500MG INJ,1,70.15,61.0,61.0,0,,,,INJECTION
2995,2995,CAFLAM 50MG TAB,1,167.61,145.75,145.75,0,,,,TABLET
5141,5141,CAL-C SACHET,1,9.2,8.0,8.0,0,,,,SACHET
